"accountId";"cardId";"operation";"merchant";"brandMerchant";"mcc";"purchaseAmount";"purchaseDate"
"55391";"55383";"Compra Pré-Pago Débito Visa";"Visa";"MP *ALESSANDRA           GUARA        BR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"16.00";"2024-10-13 08:19:00"
"50737";"125886";"Compra Pré-Pago Débito Visa";"Visa";"POSTO CIDADE ALTA        MARINGA      BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"50.00";"2024-10-13 08:19:00"
"127185";"43739";"Compra Pré-Pago Débito Visa";"Visa";"RESTAURANTE CAPIV        CAMPINA GRANDBR";"EATING PLACES AND RESTAURANTS";"17.00";"2024-10-13 08:21:00"
"51795";"51787";"Compra Pré-Pago Débito Visa";"Visa";"PARQUE COMERCIO ALIMEN   SANTA TEREZINBR";"GROCERY STORES AND SUPERMARKETS";"68.06";"2024-10-13 08:22:00"
"308208";"173841";"Compra Pré-Pago Débito Visa";"Visa";"MERCEARIA DO BAIRRO      PONTA PORA   BR";"GROCERY STORES AND SUPERMARKETS";"56.00";"2024-10-13 08:23:00"
"296257";"106602";"Compra Pré-Pago Débito Visa";"Visa";"BRASIL PETRO             CASTILHO     BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"558.00";"2024-10-13 08:24:00"
"58289";"58281";"Compra Pré-Pago Débito Visa";"Visa";"CHURRASCARIA MIRANDINHA  JAGUARIAIVA  BR";"EATING PLACES AND RESTAURANTS";"15.00";"2024-10-13 08:24:00"
"311209";"102138";"Compra Pré-Pago Débito Visa";"Visa";"POSTO LOCATELLI          CUIABA       BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"129.99";"2024-10-13 08:24:00"
"43215";"43207";"Compra Pré-Pago Débito Visa";"Visa";"SUPERMERCADO GUERRA      PARAISO      BR";"GROCERY STORES AND SUPERMARKETS";"300.00";"2024-10-13 08:25:00"
"45631";"126479";"Compra Pré-Pago Débito Visa";"Visa";"VICARIO E VICARIO        MACATUBA     BR";"BAKERIES";"34.80";"2024-10-13 08:25:00"
"309805";"172531";"Compra Pré-Pago Débito Visa";"Visa";"Mansour Market By Onii   Sao Carlos   BR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"18.00";"2024-10-13 08:26:00"
"54884";"54876";"Compra Pré-Pago Débito Visa";"Visa";"MERCADO GOBBO            TIBAGI       BR";"GROCERY STORES AND SUPERMARKETS";"20.70";"2024-10-13 08:26:00"
"87232";"171586";"Compra Pré-Pago Débito Visa";"Visa";"COVABRA LIMEIRA LOJA12   LIMEIRA      BR";"GROCERY STORES AND SUPERMARKETS";"286.98";"2024-10-13 08:27:00"
"121949";"119051";"Compra Pré-Pago Débito Visa";"Visa";"PLANALTO SUL             SAO JOSE DOS BR";"TOLL AND BRIDGE FEES";"47.40";"2024-10-13 08:27:00"
"76555";"76547";"Compra Pré-Pago Débito Visa";"Visa";"SUPERMERCADO VLASTUIN    PONTA GROSSA BR";"GROCERY STORES AND SUPERMARKETS";"35.15";"2024-10-13 08:28:00"
"289713";"129745";"Compra Pré-Pago Débito Visa";"Visa";"SUPERMERCADO SAO JOSE    UMUARAMA     BR";"GROCERY STORES AND SUPERMARKETS";"83.39";"2024-10-13 08:28:00"
"43622";"43614";"Compra Pré-Pago Débito Visa";"Visa";"PAO E CIA                CARDOSO      BR";"BAKERIES";"17.53";"2024-10-13 08:29:00"
"179436";"78054";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO BAURU         ASTORGA      BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"15.00";"2024-10-13 08:29:00"
"45632";"45624";"Compra Pré-Pago Débito Visa";"Visa";"MP *MIRIAM               BOREBI       BR";"AGRICULTURAL CO-OPERATIVES";"23.00";"2024-10-13 08:29:00"
"311302";"73966";"Compra Pré-Pago Débito Visa";"Visa";"POSTO TITON IV           REALEZA      BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"100.00";"2024-10-13 08:29:00"
"100905";"159579";"Compra Pré-Pago Débito Visa";"Visa";"MP *SABORDAROCA          SAO GABRIEL DBR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"12.00";"2024-10-13 08:30:00"
"44571";"44563";"Compra Pré-Pago Débito Visa";"Visa";"PAULISTA SUPERMERCADOS   SAO JOAQUIM DBR";"GROCERY STORES AND SUPERMARKETS";"163.52";"2024-10-13 08:30:00"
"203045";"67733";"Compra Pré-Pago Débito Visa";"Visa";"LANCHONETE REI DA        TATUI        BR";"EATING PLACES AND RESTAURANTS";"10.00";"2024-10-13 08:30:00"
"143661";"136718";"Compra Pré-Pago Débito Visa";"Visa";"PG *TON BARRACA DO C     CANAPOLIS    BR";"GROCERY STORES AND SUPERMARKETS";"70.00";"2024-10-13 08:30:00"
"95422";"95412";"Compra Pré-Pago Débito Visa";"Visa";"MERCADO RAIZER           Telemaco BorbBR";"GROCERY STORES AND SUPERMARKETS";"165.52";"2024-10-13 08:32:00"
"187023";"139509";"Compra Pré-Pago Débito Visa";"Visa";"RESTAURANTE PORTELA      PARANAGUA    BR";"EATING PLACES AND RESTAURANTS";"33.00";"2024-10-13 08:32:00"
"289033";"103812";"Compra Pré-Pago Débito Visa";"Visa";"RESTAURANTE DO CAMINHO   Santos       BR";"FAST FOOD RESTAURANTS";"9.00";"2024-10-13 08:32:00"
"46444";"120430";"Compra Pré-Pago Débito Visa";"Visa";"AutoPosto                ARIRANHA     BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"100.00";"2024-10-13 08:33:00"
"289033";"103812";"Compra Pré-Pago Débito Visa";"Visa";"ESTACENTER PARKING       CUBATAO      BR";"PARKING LOTS AND GARAGES";"10.00";"2024-10-13 08:34:00"
"137636";"130693";"Compra Pré-Pago Débito Visa";"Visa";"D AVO ORATORIO           SAO PAULO    BR";"GROCERY STORES AND SUPERMARKETS";"181.40";"2024-10-13 08:34:00"
"310592";"166268";"Compra Pré-Pago Débito Visa";"Visa";"ESTACENTER PARKING       CUBATAO      BR";"PARKING LOTS AND GARAGES";"10.00";"2024-10-13 08:35:00"
"54884";"54876";"Compra Pré-Pago Débito Visa";"Visa";"BOX ATACADISTA           TIBAGI       BR";"WHOLESALE CLUBS";"53.51";"2024-10-13 08:36:00"
"144628";"137685";"Compra Pré-Pago Débito Visa";"Visa";"SUPERMERCADO PEG PAG     BELA VISTA DOBR";"GROCERY STORES AND SUPERMARKETS";"18.75";"2024-10-13 08:38:00"
"54884";"54876";"Compra Pré-Pago Débito Visa";"Visa";"ROTA POSTO GUARTELA      TIBAGI       BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"20.25";"2024-10-13 08:39:00"
"288623";"102069";"Compra Pré-Pago Débito Visa";"Visa";"ARAGUARI II              UBERLANDIA   BR";"TOLL AND BRIDGE FEES";"36.40";"2024-10-13 08:39:00"
"43192";"110525";"Compra Pré-Pago Débito Visa";"Visa";"POSTO BARRA LIMPA        MATAO        BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"554.00";"2024-10-13 08:40:00"
"101773";"101762";"Compra Pré-Pago Débito Visa";"Visa";"SPVIAS                   TATUI        BR";"TOLL AND BRIDGE FEES";"128.10";"2024-10-13 08:40:00"
"77256";"77248";"Compra Pré-Pago Débito Visa";"Visa";"APARECIDO ARTONI         PRIMEIRO DE MBR";"GROCERY STORES AND SUPERMARKETS";"132.70";"2024-10-13 08:41:00"
"46709";"46701";"Compra Pré-Pago Débito Visa";"Visa";"POSTO JAU                PARANAGUA    BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"525.20";"2024-10-13 08:41:00"
"100994";"100983";"Compra Pré-Pago Débito Visa";"Visa";"LEVE MAX                 RIO BRILHANTEBR";"WHOLESALE CLUBS";"251.08";"2024-10-13 08:42:00"
"44959";"44951";"Compra Pré-Pago Débito Visa";"Visa";"MARCIO A SPOSITO         ADAMANTINA   BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"20.00";"2024-10-13 08:43:00"
"149505";"142562";"Compra Pré-Pago Débito Visa";"Visa";"BIANCA HELENA BER        JABORANDI    BR";"GROCERY STORES AND SUPERMARKETS";"4.99";"2024-10-13 08:44:00"
"50025";"50017";"Compra Pré-Pago Débito Visa";"Visa";"SUPERMERCADOS BIG COMPR  ITUVERAVA    BR";"GROCERY STORES AND SUPERMARKETS";"85.78";"2024-10-13 08:44:00"
"296263";"172761";"Compra Pré-Pago Débito Visa";"Visa";"BNW*MENEGATTI DIVISA G   GUARATUBA    BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"100.00";"2024-10-13 08:45:00"
"85664";"46277";"Compra Pré-Pago Débito Visa";"Visa";"IRMAOS LAGEMANN SUPERM   Capanema     BR";"GROCERY STORES AND SUPERMARKETS";"162.28";"2024-10-13 08:46:00"
"311914";"170724";"Compra Pré-Pago Débito Visa";"Visa";"POSTO PELANDA            TIJUCAS DO SUBR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"1000.00";"2024-10-13 08:46:00"
"258857";"42337";"Compra Pré-Pago Débito Visa";"Visa";"JAU SERVE                BARRA BONITA BR";"GROCERY STORES AND SUPERMARKETS";"124.22";"2024-10-13 08:47:00"
"289171";"79589";"Compra Pré-Pago Débito Visa";"Visa";"REDE TRADICAO F02        SAO JOSE DO CBR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"2108.00";"2024-10-13 08:47:00"
"77294";"155164";"Compra Pré-Pago Débito Visa";"Visa";"SUPERMERCADO DANTAS      ABATIA       BR";"GROCERY STORES AND SUPERMARKETS";"72.12";"2024-10-13 08:48:00"
"259301";"169743";"Compra Pré-Pago Débito Visa";"Visa";"CASA AVENIDA COME        JUNQUEIROPOLIBR";"GROCERY STORES AND SUPERMARKETS";"390.61";"2024-10-13 08:49:00"
"55391";"55383";"Compra Pré-Pago Débito Visa";"Visa";"EXTRA MERCADO 5739 GUA   GUAIRA       BR";"GROCERY STORES AND SUPERMARKETS";"128.10";"2024-10-13 08:49:00"
"311491";"171927";"Compra Pré-Pago Débito Visa";"Visa";"ITALO SUPERMERCADOS      CLEVELANDIA  BR";"GROCERY STORES AND SUPERMARKETS";"73.23";"2024-10-13 08:49:00"
"190583";"118089";"Compra Pré-Pago Débito Visa";"Visa";"ESPIGAO                  SAO JOAQUIM DBR";"MEMBERSHIP CLUBS (SPORTS, RECREATION, ATHLETIC), COUNTRY CLUBS, AND PRIVATE GOLF COURSES";"16.00";"2024-10-13 08:50:00"
"94368";"94358";"Compra Pré-Pago Débito Visa";"Visa";"DONA CASTANHA            OSVALDO CRUZ BR";"NONDURABLE GOODS, NOT ELSEWHERE CLASSIFIED";"125.00";"2024-10-13 08:51:00"
"50025";"50017";"Compra Pré-Pago Débito Visa";"Visa";"FerrariGestaoDe          SAO SEBASTIAOBR";"PROFESSIONAL SERVICES, NOT ELSEWHERE CLASSIFIED";"100.00";"2024-10-13 08:52:00"
"311147";"55330";"Compra Pré-Pago Débito Visa";"Visa";"VILLA CEDROS HOTEL REST  GUARARAPES   BR";"LODGING - HOTELS, MOTELS, AND RESORTS";"30.80";"2024-10-13 08:53:00"
"101705";"101694";"Compra Pré-Pago Débito Visa";"Visa";"CestaBasica              PORTO FELIZ  BR";"WHOLESALE CLUBS";"13.23";"2024-10-13 08:54:00"
"83037";"171058";"Compra Pré-Pago Débito Visa";"Visa";"AndersonJuniorDa         MAUA DA SERRABR";"MISCELLANEOUS PERSONAL SERVICES, NOT ELSEWHERE CLASSIFIED";"28.00";"2024-10-13 08:55:00"
"87088";"87079";"Compra Pré-Pago Débito Visa";"Visa";"JOAO WEVERTON COR        ALFREDO MARCOBR";"BAKERIES";"28.00";"2024-10-13 08:55:00"
"250666";"125531";"Compra Pré-Pago Débito Visa";"Visa";"AdfSousaLtda             SANTOS       BR";"GROCERY STORES AND SUPERMARKETS";"12.37";"2024-10-13 08:56:00"
"100395";"100384";"Compra Pré-Pago Débito Visa";"Visa";"CAMILO MANDAGUACU        MANDAGUACU   BR";"WHOLESALE CLUBS";"31.37";"2024-10-13 08:56:00"
"179436";"78054";"Compra Pré-Pago Débito Visa";"Visa";"SUPERMERCADO VERONA      SABAUDIA     BR";"GROCERY STORES AND SUPERMARKETS";"47.32";"2024-10-13 08:56:00"
"55131";"55123";"Compra Pré-Pago Débito Visa";"Visa";"MAHLE PURUNA             BALSA NOVA   BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"200.00";"2024-10-13 08:57:00"
"310213";"165676";"Compra Pré-Pago Débito Visa";"Visa";"SUPERMERCADO LONGHI      TRES BARRAS DBR";"GROCERY STORES AND SUPERMARKETS";"95.83";"2024-10-13 08:57:00"
"210484";"170962";"Compra Pré-Pago Débito Visa";"Visa";"SUPERMERCADO GUERREIRO   ITIQUIRA     BR";"GROCERY STORES AND SUPERMARKETS";"54.06";"2024-10-13 08:58:00"
"286157";"46511";"Compra Pré-Pago Débito Visa";"Visa";"MarisaDeFatimaBar        JATAI        BR";"DEPARTMENT STORES";"15.00";"2024-10-13 08:58:00"
"58438";"58430";"Compra Pré-Pago Débito Visa";"Visa";"SIM ERECHIM FRINAPE      ERECHIM      BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"36.85";"2024-10-13 08:59:00"
"77930";"77922";"Compra Pré-Pago Débito Visa";"Visa";"MP *ACOUGUEBOIFOR        IBIPOR       BR";"FREEZER AND LOCKER MEAT PROVISIONERS, MEAT PROVISIONERS - FREEZER AND LOCKER";"31.74";"2024-10-13 09:01:00"
"189101";"156126";"Compra Pré-Pago Débito Visa";"Visa";"PARADA ROUTE             SAO MIGUEL DOBR";"FAST FOOD RESTAURANTS";"62.00";"2024-10-13 09:01:00"
"182644";"165523";"Compra Pré-Pago Débito Visa";"Visa";"GpFrotaMariopolis        MARIOPOLIS   BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"2022.34";"2024-10-13 09:01:00"
"177636";"115447";"Compra Pré-Pago Débito Visa";"Visa";"CONCESSIONARIA DE RODO   CAMPO GRANDE BR";"TOLL AND BRIDGE FEES";"59.50";"2024-10-13 09:01:00"
"53371";"53363";"Compra Pré-Pago Débito Visa";"Visa";"MERCADO LIMA             PONTA GROSSA BR";"GROCERY STORES AND SUPERMARKETS";"76.00";"2024-10-13 09:02:00"
"44889";"44881";"Compra Pré-Pago Débito Visa";"Visa";"SUPERMERCADOS TOZETTO    PONTA GROSSA BR";"GROCERY STORES AND SUPERMARKETS";"6.75";"2024-10-13 09:03:00"
"205391";"87571";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO CRISTALINA LTDSanto AntonioBR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"1447.50";"2024-10-13 09:04:00"
"113338";"83895";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO CRISTALINA LTDSanto AntonioBR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"2854.33";"2024-10-13 09:04:00"
"76839";"76831";"Compra Pré-Pago Débito Visa";"Visa";"COPAGRIL                 CIANORTE     BR";"GROCERY STORES AND SUPERMARKETS";"150.59";"2024-10-13 09:05:00"
"43215";"43207";"Compra Pré-Pago Débito Visa";"Visa";"SUPERMERCADO DEZANI      PARAISO      BR";"GROCERY STORES AND SUPERMARKETS";"216.22";"2024-10-13 09:05:00"
"289478";"158848";"Compra Pré-Pago Débito Visa";"Visa";"PANIFICADORA CENTRAL     PRIMEIRO DE MBR";"BAKERIES";"10.00";"2024-10-13 09:05:00"
"77256";"77248";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO MOREIRAO      PRIMEIRO DE MBR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"20.13";"2024-10-13 09:06:00"
"42624";"91727";"Compra Pré-Pago Débito Visa";"Visa";"CASA DE TINTAS KUHL      LIMEIRA      BR";"HARDWARE STORES";"72.00";"2024-10-13 09:06:00"
"69414";"92048";"Compra Pré-Pago Débito Visa";"Visa";"CARMEL SUPERMERCADO      CASCAVEL     BR";"GROCERY STORES AND SUPERMARKETS";"49.18";"2024-10-13 09:06:00"
"289949";"173250";"Compra Pré-Pago Débito Visa";"Visa";"RETA ALIMENTOS LTDA      SAO JOAQUIM DBR";"GROCERY STORES AND SUPERMARKETS";"30.86";"2024-10-13 09:06:00"
"67791";"175884";"Compra Pré-Pago Débito Visa";"Visa";"CONCEBRA                 GOIANIA      BR";"TOLL AND BRIDGE FEES";"75.60";"2024-10-13 09:07:00"
"44425";"96170";"Compra Pré-Pago Débito Visa";"Visa";"PG *TON PANIFICADORA     FLORESTOPOLISBR";"DIRECT MARKETING - COMBINATION CATALOG AND RETAIL MERCHANTS";"19.50";"2024-10-13 09:07:00"
"42500";"41123";"Compra Pré-Pago Débito Visa";"Visa";"PENKAS                   SAO PAULO    BR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"41.73";"2024-10-13 09:08:00"
"288852";"118303";"Compra Pré-Pago Débito Visa";"Visa";"RESTAURANTE PE DA SERR   PRUDENTOPOLISBR";"FAST FOOD RESTAURANTS";"8.00";"2024-10-13 09:09:00"
"112908";"111317";"Compra Pré-Pago Débito Visa";"Visa";"SupermercadoPaulo        TAPEJARA     BR";"GROCERY STORES AND SUPERMARKETS";"12.99";"2024-10-13 09:09:00"
"290923";"92551";"Compra Pré-Pago Débito Visa";"Visa";"KELLI DAYANE DE C        IPUA         BR";"GROCERY STORES AND SUPERMARKETS";"20.00";"2024-10-13 09:10:00"
"301067";"151188";"Compra Pré-Pago Débito Visa";"Visa";"ROGERIO AUTO POSTO       BELA VISTA DOBR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"32.00";"2024-10-13 09:10:00"
"87774";"87765";"Compra Pré-Pago Débito Visa";"Visa";"MARIA ANGELICA GA        SANTA MARIANABR";"GROCERY STORES AND SUPERMARKETS";"37.20";"2024-10-13 09:11:00"
"127185";"43739";"Compra Pré-Pago Débito Visa";"Visa";"EPR LITORAL PIONE        CURITIBA     BR";"TOLL AND BRIDGE FEES";"135.60";"2024-10-13 09:12:00"
"177026";"79694";"Compra Pré-Pago Débito Visa";"Visa";"SUPREMA SUPERMECADO      TURVO        BR";"GROCERY STORES AND SUPERMARKETS";"114.58";"2024-10-13 09:12:00"
"260448";"173297";"Compra Pré-Pago Débito Visa";"Visa";"RESTAURANTE DOM P        BRAGANCA PAULBR";"EATING PLACES AND RESTAURANTS";"9.90";"2024-10-13 09:12:00"
"311892";"170809";"Compra Pré-Pago Débito Visa";"Visa";"UNION SERVICE            SAO FRANCISCOBR";"MOTOR FREIGHT CARRIERS AND TRUCKING - LOCAL AND LONG DISTANCE, MOVING AND STORAGE COMPANIES, AND LOCAL DELIVERY";"60.00";"2024-10-13 09:13:00"
"179118";"164721";"Compra Pré-Pago Débito Visa";"Visa";"AvAlbertoConrado1        IPUA         BR";"FREEZER AND LOCKER MEAT PROVISIONERS, MEAT PROVISIONERS - FREEZER AND LOCKER";"6.75";"2024-10-13 09:14:00"
"76196";"129876";"Compra Pré-Pago Débito Visa";"Visa";"GarnicaCiaLtda           SARANDI      BR";"FUEL DEALERS - FUEL OIL, WOOD, COAL, AND LIQUEFIED PETROLEUM";"105.00";"2024-10-13 09:14:00"
"112908";"111317";"Compra Pré-Pago Débito Visa";"Visa";"PANIFICADORA SAO JOAO    TAPEJARA     BR";"BAKERIES";"29.64";"2024-10-13 09:14:00"
"308768";"53554";"Compra Pré-Pago Débito Visa";"Visa";"MUNDIAL BEBIDAS          CONQUISTA    BR";"PACKAGE STORES - BEER, WINE, AND LIQUOR";"71.00";"2024-10-13 09:15:00"
"255354";"57378";"Compra Pré-Pago Débito Visa";"Visa";"SUPERMERCADO COPA        NOVA SANTA ROBR";"AGRICULTURAL CO-OPERATIVES";"143.28";"2024-10-13 09:15:00"
"96890";"172702";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO BLUM          IPIRANGA     BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"100.00";"2024-10-13 09:15:00"
"77523";"77515";"Compra Pré-Pago Débito Visa";"Visa";"PostoPiloto              BELA VISTA DOBR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"45.00";"2024-10-13 09:15:00"
"149043";"142100";"Compra Pré-Pago Débito Visa";"Visa";"CARREFOUR GSF            SAO CARLOS   BR";"GROCERY STORES AND SUPERMARKETS";"83.64";"2024-10-13 09:16:00"
"289839";"173390";"Compra Pré-Pago Débito Visa";"Visa";"PostoPiloto7             ROLANDIA     BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"2417.00";"2024-10-13 09:16:00"
"112908";"111317";"Compra Pré-Pago Débito Visa";"Visa";"DROGAFARMA               TAPEJARA     BR";"DRUG STORES AND PHARMACIES";"25.00";"2024-10-13 09:17:00"
"270086";"55250";"Compra Pré-Pago Débito Visa";"Visa";"SUPERMERCADO AVEN        GUARA        BR";"GROCERY STORES AND SUPERMARKETS";"161.94";"2024-10-13 09:17:00"
"100395";"100384";"Compra Pré-Pago Débito Visa";"Visa";"SUPERMERCADO VENEZA LT   MARINGA      BR";"GROCERY STORES AND SUPERMARKETS";"63.61";"2024-10-13 09:18:00"
"149505";"142562";"Compra Pré-Pago Débito Visa";"Visa";"PitStopMercearia         JABORANDI    BR";"GROCERY STORES AND SUPERMARKETS";"39.00";"2024-10-13 09:19:00"
"310838";"171922";"Compra Pré-Pago Débito Visa";"Visa";"POSTO MORUMBI            NAVIRAI      BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"1621.20";"2024-10-13 09:19:00"
"43215";"43207";"Compra Pré-Pago Débito Visa";"Visa";"VAREJAO CENTRAL          SANTA ADELIA BR";"MISCELLANEOUS FOOD STORES - CONVENIENCE STORES AND SPECIALTY MARKETS";"50.00";"2024-10-13 09:19:00"
"76555";"76547";"Saque Pré-Pago Débito Visa";"Visa";"TECBAN-CONDOR NOVA RUS   PONTA GROSSA BR";"FINANCIAL INSTITUTIONS - AUTOMATED CASH DISBURSEMENTS";"350.00";"2024-10-13 09:20:00"
"76764";"76756";"Compra Pré-Pago Débito Visa";"Visa";"DIEGO SANTIAGO LOPES ROCHIPUA         BR";"GROCERY STORES AND SUPERMARKETS";"111.77";"2024-10-13 09:20:00"
"214033";"167885";"Compra Pré-Pago Débito Visa";"Visa";"MAHLE BRASIL             PONTA GROSSA BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"270.59";"2024-10-13 09:20:00"
"66983";"66975";"Compra Pré-Pago Débito Visa";"Visa";"SUPER IDEAL              PIRAQUARA    BR";"GROCERY STORES AND SUPERMARKETS";"32.31";"2024-10-13 09:21:00"
"285084";"171822";"Compra Pré-Pago Débito Visa";"Visa";"MERCADO ESTRELAO         Palotina     BR";"GROCERY STORES AND SUPERMARKETS";"144.87";"2024-10-13 09:22:00"
"101773";"101762";"Compra Pré-Pago Débito Visa";"Visa";"SPVIAS                   TATUI        BR";"TOLL AND BRIDGE FEES";"128.10";"2024-10-13 09:23:00"
"100905";"159579";"Compra Pré-Pago Débito Visa";"Visa";"DRAGAO TRR               SAO GABRIEL DBR";"PETROLEUM AND PETROLEUM PRODUCTS";"10.00";"2024-10-13 09:23:00"
"309320";"118449";"Compra Pré-Pago Débito Visa";"Visa";"TORQUETI E CIA LT        PARANAGUA    BR";"GROCERY STORES AND SUPERMARKETS";"35.20";"2024-10-13 09:24:00"
"65128";"65120";"Compra Pré-Pago Débito Visa";"Visa";"SAO FRANCISCO SUPERMERC  CALIFORNIA   BR";"GROCERY STORES AND SUPERMARKETS";"104.92";"2024-10-13 09:24:00"
"303682";"86790";"Compra Pré-Pago Débito Visa";"Visa";"REDE ESTORIL             ARAMINA      BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"3374.36";"2024-10-13 09:24:00"
"215898";"158984";"Compra Pré-Pago Débito Visa";"Visa";"SUPERMERCADO CENTRAL     MUNDO NOVO   BR";"GROCERY STORES AND SUPERMARKETS";"43.64";"2024-10-13 09:26:00"
"185862";"84436";"Compra Pré-Pago Débito Visa";"Visa";"REST CONVEN CAPELINHA    IPUA         BR";"EATING PLACES AND RESTAURANTS";"13.00";"2024-10-13 09:27:00"
"102529";"102518";"Compra Pré-Pago Débito Visa";"Visa";"POSTO BARAO DE AR        ARARAS       BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"186.00";"2024-10-13 09:28:00"
"309320";"118449";"Compra Pré-Pago Débito Visa";"Visa";"TORQUETI E CIA LT        PARANAGUA    BR";"GROCERY STORES AND SUPERMARKETS";"8.99";"2024-10-13 09:28:00"
"43215";"43207";"Compra Pré-Pago Débito Visa";"Visa";"LIDER SUPERMERCADO       PARAISO      BR";"GROCERY STORES AND SUPERMARKETS";"59.97";"2024-10-13 09:29:00"
"309266";"146990";"Compra Pré-Pago Débito Visa";"Visa";"SUPERMERCADOS AZULAO     MACATUBA     BR";"GROCERY STORES AND SUPERMARKETS";"114.35";"2024-10-13 09:30:00"
"74910";"74902";"Compra Pré-Pago Débito Visa";"Visa";"MP *ESQUINADOPAO         MARIALVA     BR";"BAKERIES";"7.15";"2024-10-13 09:30:00"
"100395";"100384";"Compra Pré-Pago Débito Visa";"Visa";"ELIANE RAMOS COMERCIO VARMARINGA      BR";"FREEZER AND LOCKER MEAT PROVISIONERS, MEAT PROVISIONERS - FREEZER AND LOCKER";"211.90";"2024-10-13 09:30:00"
"58256";"58248";"Compra Pré-Pago Débito Visa";"Visa";"AUTO POSTO AMIGOS DE SANTSANTO INACIO BR";"SERVICE STATIONS (WITH OR WITHOUT ANCILLARY SERVICES)";"1222.20";"2024-10-13 09:30:00"
"311775";"174022";"Compra Pré-Pago Débito Visa";"Visa";"CONDOR WENCESLAU         CURITIBA     BR";"GROCERY STORES AND SUPERMARKETS";"60.47";"2024-10-13 09:31:00"
"288623";"102069";"Compra Pré-Pago Débito Visa";"Visa";"ARAGUARI I               UBERLANDIA   BR";"TOLL AND BRIDGE FEES";"48.30";"2024-10-13 09:31:00"
"289478";"158848";"Compra Pré-Pago Débito Visa";"Visa";"ALMEIDA MERCADOS         PRIMEIRO DE MBR";"GROCERY STORES AND SUPERMARKETS";"40.74";"2024-10-13 09:31:00"
